_collected_at,airline,arrAirport,arrAirportCode,arrAirportEng,arrvAirportCode,codeshare,depAirport,depAirportCode,depAirportEng,estimateddatetime,fgenTime,fid,flightid,io,line,masterflightid,rmkKor,scheduledatetime,searchday
2026-09-22T23:52:41+09:00,홍콩익스프레스,부산/김해,PUS,GIMHAE,,Y,홍콩,HKG,HONG KONG,202609210721,20260921235904,0000000000000013087630,UO604,I,국제,UO604,도착,202609210700,20260921
2026-09-22T23:52:41+09:00,캐세이퍼시픽항공,부산/김해,PUS,GIMHAE,,Y,홍콩,HKG,HONG KONG,202609210721,20260921235907,0000000000000013087630,CX5604,I,국제,UO604,도착,202609210700,20260921
2026-09-22T23:52:41+09:00,베트남항공,부산/김해,PUS,GIMHAE,,N,하노이,HAN,HANOI,202609210723,20260921235906,0000000000000012862910,VN428,I,국제,,도착,202609210705,20260921
2026-09-22T23:52:41+09:00,비엣젯항공,부산/김해,PUS,GIMHAE,,N,하노이,HAN,HANOI,202609210707,20260921235905,0000000000000013125116,VJ982,I,국제,,도착,202609210710,20260921
2026-09-22T23:52:41+09:00,진에어,부산/김해,PUS,GIMHAE,,N,다낭,DAD,DANANG,202609210732,20260921235906,0000000000000013135163,LJ112,I,국제,,도착,202609210715,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,다낭,DAD,DANANG,202609210705,20260921235906,0000000000000013163835,BX774,I,국제,,도착,202609210720,20260921
2026-09-22T23:52:41+09:00,진에어,부산/김해,PUS,GIMHAE,,N,세부,CEB,CEBU,202609210702,20260921235905,0000000000000012724380,LJ062,I,국제,,도착,202609210725,20260921
2026-09-22T23:52:41+09:00,진에어,부산/김해,PUS,GIMHAE,,N,푸꼭(푸국)/푸꾸옥,PQC,PHU QUOC AIRPORT,202609210806,20260921235904,0000000000000013081462,LJ120,I,국제,,도착,202609210745,20260921
2026-09-22T23:52:41+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609210738,20260921235906,0000000000000012812269,KE1401,I,국제,KE1401,도착,202609210745,20260921
2026-09-22T23:52:41+09:00,델타항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609210738,20260921235907,0000000000000012812269,DL7855,I,국제,KE1401,도착,202609210745,20260921
2026-09-22T23:52:41+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609210738,20260921235907,0000000000000012812269,OZ9781,I,국제,KE1401,도착,202609210745,20260921
2026-09-22T23:52:41+09:00,베트남항공,부산/김해,PUS,GIMHAE,,N,호치민/호찌민,SGN,HO CHI MINH,202609210820,20260921235905,0000000000000012863330,VN422,I,국제,,도착,202609210750,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,덴파사르,DPS,DENPASAR,202609210747,20260921235906,0000000000000013176515,BX602,I,국제,,도착,202609210800,20260921
2026-09-22T23:52:41+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609210751,20260921235905,0000000000000012810169,KE1803,I,국내,,도착,202609210805,20260921
2026-09-22T23:52:41+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,싱가폴/싱가포르,SIN,SINGAPORE,202609210726,20260921235904,0000000000000013074781,7C2662,I,국제,,도착,202609210810,20260921
2026-09-22T23:52:41+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,방콕/수완나품,BKK,BANGKOK,202609210824,20260921235905,0000000000000012709463,7C2552,I,국제,,도착,202609210830,20260921
2026-09-22T23:52:41+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609210817,20260921235907,0000000000000012788005,OZ8803,I,국내,BX8803,도착,202609210830,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609210817,20260921235905,0000000000000012788005,BX8803,I,국내,BX8803,도착,202609210830,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,N,다낭,DAD,DANANG,202609210853,20260921235904,0000000000000013170669,BX7325,I,국제,,도착,202609210905,20260921
2026-09-22T23:52:41+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,서울/김포,GMP,GIMPO,202609210857,20260921235904,0000000000000012824601,KE1807,I,국내,,도착,202609210910,20260921
2026-09-22T23:52:41+09:00,대한항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609210930,20260921235903,0000000000000012812689,KE1403,I,국제,KE1403,도착,202609210930,20260921
2026-09-22T23:52:41+09:00,델타항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609210930,20260921235907,0000000000000012812689,DL7931,I,국제,KE1403,도착,202609210930,20260921
2026-09-22T23:52:41+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609210927,20260921235907,0000000000000012797355,OZ8100,I,국내,BX8100,도착,202609210930,20260921
2026-09-22T23:52:41+09:00,중화항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609210924,20260921235906,0000000000000013124899,CI190,I,국제,,도착,202609210930,20260921
2026-09-22T23:52:41+09:00,가루다인도네시아,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609210930,20260921235907,0000000000000012812689,GA9989,I,국제,KE1403,도착,202609210930,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609210927,20260921235904,0000000000000012797355,BX8100,I,국내,BX8100,도착,202609210930,20260921
2026-09-22T23:52:41+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,인천,ICN,INCHEON,202609210930,20260921235907,0000000000000012812689,OZ9783,I,국제,KE1403,도착,202609210930,20260921
2026-09-22T23:52:41+09:00,대한항공,부산/김해,PUS,GIMHAE,,N,제주,CJU,JEJU,202609210944,20260921235906,0000000000000012842541,KE1512,I,국내,,도착,202609210945,20260921
2026-09-22T23:52:41+09:00,비엣젯항공,부산/김해,PUS,GIMHAE,,N,나트랑,CXR,NHA TRANG,202609210952,20260921235904,0000000000000013170194,VJ918,I,국제,,도착,202609210950,20260921
2026-09-22T23:52:41+09:00,제주항공,부산/김해,PUS,GIMHAE,,N,후쿠오카,FUK,FUKUOKA,202609210933,20260921235904,0000000000000012708778,7C1452,I,국제,,도착,202609211000,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609211000,20260921235903,0000000000000013131312,BX8807,I,국내,BX8807,도착,202609211010,20260921
2026-09-22T23:52:41+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,서울/김포,GMP,GIMPO,202609211000,20260921235907,0000000000000013131312,OZ8807,I,국내,BX8807,도착,202609211010,20260921
2026-09-22T23:52:41+09:00,중국남방항공,부산/김해,PUS,GIMHAE,,N,심양/선양,SHE,SHENYANG,202609211007,20260921235905,0000000000000012743462,CZ665,I,국제,,도착,202609211020,20260921
2026-09-22T23:52:41+09:00,에바항공,부산/김해,PUS,GIMHAE,,N,타이페이/타오위안,TPE,TAOYUAN,202609210956,20260921235905,0000000000000013165431,BR1194,I,국제,,도착,202609211020,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609211004,20260921235906,0000000000000012797747,BX8106,I,국내,BX8106,도착,202609211020,20260921
2026-09-22T23:52:41+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609211004,20260921235906,0000000000000012797747,OZ8106,I,국내,BX8106,도착,202609211020,20260921
2026-09-22T23:52:41+09:00,에어부산,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609211024,20260921235904,0000000000000013155926,BX8102,I,국내,BX8102,도착,202609211030,20260921
2026-09-22T23:52:41+09:00,아시아나항공,부산/김해,PUS,GIMHAE,,Y,제주,CJU,JEJU,202609211024,20260921235907,0000000000000013155926,OZ8102,I,국내,BX8102,도착,202609211030,20260921
